NOM                                         ,PRIX                                         ,LIEN
ASUS ROG Strix RTX 3060 Ti V2 OC LHR                                         ,595.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NTUiLCJuYW1lIjoiQVNVUyBST0cgU3RyaXggUlRYIDMwNjAgVGkgVjIgT0MgTEhSIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5Q0MyVFhHOSIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDlDQzJUWEc5P3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiI3ZmRXTTJMSEJmOSUyQldKSlc5S1ptemd1YyUyRnVzdGpHZGNPbGY0Q3VHTzVmQWY0cW5UYWo4blhqVzFkckRrNndPM3NYdiUyQnp4VFhJaHZLQ2hZeGx1YTR6S3V1OEN2TFlHUndzZXpuWEQxJTJCT2NMM2lVaHNFUzVtQzdxN1JWR1BOQSUyQnZsaExTa0RBSlBoRTIlMkI1JTJCTnpNNzI5USUzRCUzRCIsInByaWNlIjoiNTk1Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDYwdGkiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkyOTU1In0=
ZOTAC Gaming GeForce RTX 3070 Twin Edge OC LHR - New  - Other Seller                                         ,549.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NTYiLCJuYW1lIjoiWk9UQUMgR2FtaW5nIEdlRm9yY2UgUlRYIDMwNzAgVHdpbiBFZGdlIE9DIExIUiAtIE5ldyAgLSBPdGhlciBTZWxsZXIiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDk3WVkyTkwyIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOTdZWTJOTDJcLz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiSU05NUJKYU1uV2REM3ZVblBMMWVJRVBpM3ExS2RFdmVlSCUyRiUyRlZWTUZoTXpWcm1IT2dsdXZTZVA5aGs3WUhhMkZOZGdRaXBtamNXZyUyRnFxNWpHalMwdnJmaFFYU2NaZklOVjlRRyUyQm5wZDFWVzROSXdJNXg5VU5CTSUyRk9jWWljWGtVenVaemVPa0NISlZNSUtDJTJCcmNjWnhnJTNEJTNEIiwicHJpY2UiOiI1NDkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwNzAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzc4NTU4In0=
GIGABYTE AORUS RTX 3070 Master LHR                                         ,639.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NTciLCJuYW1lIjoiR0lHQUJZVEUgQU9SVVMgUlRYIDMwNzAgTWFzdGVyIExIUiIsImltYWdlIjoiIiwiYXNpbiI6IkIwOUIyVzJaUTMiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5QjJXMlpRMz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiaGxCSVkwek1nVWQ0R1RZRHZkWFJBb1llekhCeWxXYkpsYWF1NG9SMnJYQkg0VzE1dnhVJTJCWGdBWDFwNnpsUlZGMTk2emcwY3dLWTJodzBNVWhobjE2YXQlMkJPaEVKdVJ5T05FMGR1dFVVTmIlMkJBdVN2aWk2MjI4MFA2VFlnR01UYlJuaHlQcGhsWFJjdXFKV3huRFJRSFNBJTNEJTNEIiwicHJpY2UiOiI2MzkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwNzAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkyOTU5In0=
"
ASUS ROG Strix NVIDIA GeForce RTX 3060 V2 OC                                         ",479.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NTgiLCJuYW1lIjoiXHJcbkFTVVMgUk9HIFN0cml4IE5WSURJQSBHZUZvcmNlIFJUWCAzMDYwIFYyIE9DIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5ODVaNDdDOCIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDk4NVo0N0M4P3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiJiOWVSZW8yaDlQQzlEZVlaeUxJV1RMd2I5aElpS0J1Rmo3JTJCMnZJb1laaWN6M3JxeWU0M2pjZ3NUZWtHUWRTblMzJTJCNmR2aFZGdTVuSVRJVmZEJTJCMWYxdnlCZ0FwZ3Z3cGdEQ1oyYzdYdXhpUUdhTXExWVdyRDlGaVRmQ1VBRGZSTVNJVWJZVzFQaDg4Sm5lc3JEbDhsdVElM0QlM0QiLCJwcmljZSI6IjQ3OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA2MCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTI5NjAifQ==
MSI RTX 3080 Gaming Z Trio 10G LHR                                         ,789.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NjIiLCJuYW1lIjoiTVNJIFJUWCAzMDgwIEdhbWluZyBaIFRyaW8gMTBHIExIUiIsImltYWdlIjoiIiwiYXNpbiI6IkIwOTk1Uzc1NDgiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5OTVTNzU0OD9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiWWkwVkVRRzRyazhua0MxbVM4b09oUGphWkxLR2JMSHMlMkJIdkJacENBTXJmZ0llZmlXZGU3cnM3OUpwRURoVVNmTjBxQnJGb1VPWmpEWGJYcDRZeTUzZ3N5YU0yRDhmQUhOY0IlMkJrWlhUbU9qWEFSVDFWYkFmRmxWJTJGQ3R1eUdQamJlWEJQMms4SVlXQ1dBb3VsWHRoeTVRJTNEJTNEIiwicHJpY2UiOiI3ODkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwODAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzMDEwIn0=
PowerColor Red Devil RX 6650 XT                                         ,399.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NjkiLCJuYW1lIjoiUG93ZXJDb2xvciBSZWQgRGV2aWwgUlggNjY1MCBYVCIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVZZRzJKVEwiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5VllHMkpUTD9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoieWJIeGNrNzVvVGY2UmtlTUcwMjlpQktnTkxXUzYlMkJDUUh2VGp6NjZ2bGhEVFZoeSUyRlRSQ3hnQXNZbUZlMFVqS29KJTJCJTJCNUg5VEUxY2VUQyUyRkVzMFk2SWVSb0UlMkZ2UlJCdnZpUGJjNmw2YUd5T0Y1dVElMkJxT3hjOSUyRnhua0JiRW1ZcUowSTRZUnV4dGg5OTRLMXE5QzdoNXIzUSUzRCUzRCIsInByaWNlIjoiMzk5Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiJyeDY2NTB4dCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTMwNjMifQ==
PowerColor Red Devil RX 6650 XT                                         ,399.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NjkiLCJuYW1lIjoiUG93ZXJDb2xvciBSZWQgRGV2aWwgUlggNjY1MCBYVCIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVZZRzJKVEwiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5VllHMkpUTD9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoieWJIeGNrNzVvVGY2UmtlTUcwMjlpQktnTkxXUzYlMkJDUUh2VGp6NjZ2bGhEVFZoeSUyRlRSQ3hnQXNZbUZlMFVqS29KJTJCJTJCNUg5VEUxY2VUQyUyRkVzMFk2SWVSb0UlMkZ2UlJCdnZpUGJjNmw2YUd5T0Y1dVElMkJxT3hjOSUyRnhua0JiRW1ZcUowSTRZUnV4dGg5OTRLMXE5QzdoNXIzUSUzRCUzRCIsInByaWNlIjoiMzk5Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiJyeDY2NTB4dCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3Nzg2NjMifQ==
PowerColor Liquid Devil AMD RX 6950 XT                                         ,1299.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NzQiLCJuYW1lIjoiUG93ZXJDb2xvciBMaXF1aWQgRGV2aWwgQU1EIFJYIDY5NTAgWFQiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDlXWEs3TDhKIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOVdYSzdMOEo/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6InYyZTczV1ZRbXZlclJ0TTZxWkVCTmZMS0dZRUh0d3VhZnBiakEzVHRwSTZURjlPNWFSR095VHNuMXl0QXlzdVFPJTJGMWRwUVpjRXhvOTZBSEQ4dCUyRnA0SDFKcnJxcjRCd1ZvV01XWVF6ZlRlVGkwRTh1WWpYOEt4T3JCNUxQU2xGdFNyMmpodWVSSUpHWkIxRFdhMmtRdWclM0QlM0QiLCJwcmljZSI6IjEyOTkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6InJ4Njk1MHh0IiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5MzA4NSJ9
MSI Gaming RTX 3070 LHR Z Trio                                         ,569.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4NzgiLCJuYW1lIjoiTVNJIEdhbWluZyBSVFggMzA3MCBMSFIgWiBUcmlvIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5N01ZVFpNVyIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDk3TVlUWk1XP3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiI3MWdsS2ZuRHVRejBCdTVwTmZDM0lOOWJCcnl3T2x1VDNoUjR4ZXclMkZoY1ZFbnloa3ZpMlljQzBCdXlWbXIxZUklMkZPUWklMkI4TFdBbXZMckc4SEdjYUZ5N3JZN0hFJTJCeDFpRURpaXkwWWtlOHNWaTlFdUZBeGYxSkdlVzFPRVZUdTZFS3lSUVM1VXVnQUliJTJGUkZsNlF4c2dnJTNEJTNEIiwicHJpY2UiOiI1NjkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwNzAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzMTE5In0=
ZOTAC Gaming GeForce RTX 3080 Trinity OC LHR                                         ,759.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4ODEiLCJuYW1lIjoiWk9UQUMgR2FtaW5nIEdlRm9yY2UgUlRYIDMwODAgVHJpbml0eSBPQyBMSFIiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDk5WkNHOFQ1IiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOTlaQ0c4VDU/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6IkslMkZnd1c1MEZFekI2dWUwRXVyQnNOWjdZMHd0RGxUOGluNWtqOUhNc1d6QnJSSHFXZ2V6TkFNbXM0bWlvbVJGMUNXM2VFSmNmU2J3Sk16OHBMSUVjJTJGalFzejc3NjE2bFMlMkZRVGhWaHUlMkI5eSUyRk5jJTJGbFozQzZzaUQ3eHVFeFVXRkVXdkZQd09HWVJjNmtFOXhadXh4TVBaUSUzRCUzRCIsInByaWNlIjoiNzU5Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDgwIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5MzE0MSJ9
GIGABYTE RTX 3070 Vision OC LHR                                         ,569.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4ODMiLCJuYW1lIjoiR0lHQUJZVEUgUlRYIDMwNzAgVmlzaW9uIE9DIExIUiIsImltYWdlIjoiIiwiYXNpbiI6IkIwOThRNFFUUVgiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5OFE0UVRRWD9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiS2hSZXZqeEFTMmklMkZzV3J3JTJCaGR3NCUyQkdaTlElMkZMYldkdGxZYlZxVzEyN1lHMFMwTzVWWnhGQjE4aHhRTmtaZVN6SThCVWtxR25OZEl0Tkk4UXZtc0Y3S2UlMkZ6a1Zqb1YwcXJRU2lnT0YzWTNyN1hGbm10NTJ1SVE4V1I2djNTTFEyZUVzNmwlMkZmJTJGbEdzZXpzazBONmh4ZkElM0QlM0QiLCJwcmljZSI6IjU2OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA3MCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3Nzg3NTgifQ==
PowerColor Hellhound RX 6600                                         ,372.48                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4ODgiLCJuYW1lIjoiUG93ZXJDb2xvciBIZWxsaG91bmQgUlggNjYwMCIsImltYWdlIjoiIiwiYXNpbiI6IkIwOUgzTlg5SFoiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5SDNOWDlIWj9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiT1d3UnQlMkJMVlBQVlVvWDNwU2R0TFpCTjU4WDI3WHlYU0thN1h4c29GRjgxMzZkbmpsTkpUVGVQNndadnJBQzFia09KJTJCa051S1E3SzRGMCUyQmxIY0QyZDVBSVQ3YWp1aGZYeEk0bjNNZjZCTDYwc0wlMkZBTjYxbUk0N2IlMkZQUSUyQmMxeEhrZ0p2ZXdQZlAwZHJYWERkUlNHT2ZnJTNEJTNEIiwicHJpY2UiOiIzNzIuNDgiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6InJ4NjYwMCIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3OTMxOTcifQ==
EVGA RTX 3080 Ti FTW3 Ultra                                         ,1059.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4OTEiLCJuYW1lIjoiRVZHQSBSVFggMzA4MCBUaSBGVFczIFVsdHJhIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5NjIyTjI1MyIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDk2MjJOMjUzP3NtaWQ9QVRWUERLSUtYMERFUiZ0YWc9Zml4aXRzZXJ2aWNlcy0yMCZsaW5rQ29kZT1vZ2kmdGg9MSZwc2M9MSIsIm9mZmVyaWQiOiJoNSUyRm1sbTBBJTJCQ1NlRkU2YUxLMkZKeWJtNHRERmVDQjIzSkNVamJuYlRmNVduYkhkOTgxZ25qNUMybUdaY3J4bXNnMnMxNCUyRk9KVkFiYW94VmRqakRWb3JJQmF6Z1p3Y1RvNng3cnpRUTR4QUZJbWdQR3JoU0w0WHR4RHZ0YjFTM3FOWnE5bkdFZUtNaENXWlZMaEN6d2clM0QlM0QiLCJwcmljZSI6IjEwNTkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwODB0aSIsImNvdW50cnkiOiJ1cyIsInRpbWVzdGFtcCI6IjE2NjA3Nzg4MDgifQ==
EVGA 3090 Ti FTW3 Ultra - New  - Other Seller                                         ,1399.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4OTMiLCJuYW1lIjoiRVZHQSAzMDkwIFRpIEZUVzMgVWx0cmEgLSBOZXcgIC0gT3RoZXIgU2VsbGVyIiwiaW1hZ2UiOiIiLCJhc2luIjoiQjA5VzRTTjJNNyIsImxpbmsiOiJodHRwczpcL1wvd3d3LmFtYXpvbi5jb21cL2RwXC9CMDlXNFNOMk03XC8/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6IjA4dE1DTTdzOXo1UEZ0N2t2SGRMMDAyVEV2S0pzdE4lMkI3ODRSajZRemUySUJiJTJCWGh5T2ZhZE1NcEp1VjhkJTJCc2FJWno5TGFaOE5xR0tYVGpWQ0tlQlRxUWp0emRTRzNkeUtvQW52RThzNEN5eUQ3bHMyRlRsQWR5VkxkMDFOT1pDc3VTSFo3enFMeHlmTnhEVWIwRFd4ZyUzRCUzRCIsInByaWNlIjoiMTM5OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA5MHRpIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5MzIxNSJ9
GIGABYTE RTX 3060 Ti Gaming OC PRO 8G (REV3.0) LHR                                         ,529.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4OTUiLCJuYW1lIjoiR0lHQUJZVEUgUlRYIDMwNjAgVGkgR2FtaW5nIE9DIFBSTyA4RyAoUkVWMy4wKSBMSFIiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDk4UEpOV0tEIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOThQSk5XS0Q/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6IjNaMEVIJTJGR1olMkI4NDdYUmhqSlhWYnJxMiUyQiUyRm45ckJUQ3U5TE92a21tJTJGJTJGWlFQT3FPWmNCQjlLTVVGSUlybXhnV3BZeG90dUNNZm84dE12NXJoeURVUTVwR3dSMkR3R3M5WSUyRkZEUkgyWnNGaXdqalZZUDNTUVhkaUY2d2VMMnJNOGVjR3pZcDB1JTJGNlQzRW9TUXQyM0JNWXclM0QlM0QiLCJwcmljZSI6IjUyOS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoiMzA2MHRpIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc3ODgzNyJ9
ASUS TUF Gaming 3070 Ti OC                                         ,672.92                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4OTkiLCJuYW1lIjoiQVNVUyBUVUYgR2FtaW5nIDMwNzAgVGkgT0MiLCJpbWFnZSI6IiIsImFzaW4iOiJCMDk2WVBMR0hHIiwibGluayI6Imh0dHBzOlwvXC93d3cuYW1hem9uLmNvbVwvZHBcL0IwOTZZUExHSEc/c21pZD1BVFZQREtJS1gwREVSJnRhZz1maXhpdHNlcnZpY2VzLTIwJmxpbmtDb2RlPW9naSZ0aD0xJnBzYz0xIiwib2ZmZXJpZCI6Im5jdVlPRVVmM2x2JTJGdnZ4QlBlVEFrNE5xUDRYbkNvcWZad285QXBiUHM2bUQwUE1LRnhxN1J4SE91RE9pU1hBVTlMMWElMkJLTWhDYTFtY3d2ZXliVnNLdzdUZWxUSzEzOXBIUm02eDZHM1k2eE9lNSUyQmJSOUs3MG9OWmE5MDdKcHJuczU4RmJnajRuUmNqYWptYlByQ0tsQSUzRCUzRCIsInByaWNlIjoiNjcyLjkyIiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDcwdGkiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzMjYwIn0=
GIGABYTE GeForce RTX 3050 Eagle OC                                         ,314.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4OTgiLCJuYW1lIjoiR0lHQUJZVEUgR2VGb3JjZSBSVFggMzA1MCBFYWdsZSBPQyIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVFWWUpDM1MiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5UVZZSkMzUz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoibENQUG8xQnN4aVVKZGtPa1dwSXpiUWlTV091SG16aTRZcGMzMlN1WkpvdXIxT243SzFCR0xyYlhvRnphWG1pejB5TUFqTVdsYmlPT0ZRVmxGWWx0Wmx6RDNGaldUNzZaNndoOGpHSlVWajhyOEtRNlNvZDYxRmRlZE1rUCUyRjI1ck1mJTJGeE95WUpoM0FPOFh2UmhYRUk0QSUzRCUzRCIsInByaWNlIjoiMzE0Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDUwIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5MzI2MCJ9
GIGABYTE GeForce RTX 3050 Eagle OC                                         ,314.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI4OTgiLCJuYW1lIjoiR0lHQUJZVEUgR2VGb3JjZSBSVFggMzA1MCBFYWdsZSBPQyIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVFWWUpDM1MiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5UVZZSkMzUz9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoibENQUG8xQnN4aVVKZGtPa1dwSXpiUWlTV091SG16aTRZcGMzMlN1WkpvdXIxT243SzFCR0xyYlhvRnphWG1pejB5TUFqTVdsYmlPT0ZRVmxGWWx0Wmx6RDNGaldUNzZaNndoOGpHSlVWajhyOEtRNlNvZDYxRmRlZE1rUCUyRjI1ck1mJTJGeE95WUpoM0FPOFh2UmhYRUk0QSUzRCUzRCIsInByaWNlIjoiMzE0Ljk5Iiwic3RvcmUiOiJhbWF6b24iLCJzZXJpZXMiOiIzMDUwIiwiY291bnRyeSI6InVzIiwidGltZXN0YW1wIjoiMTY2MDc5MzI2MCJ9
GIGABYTE AORUS RTX 3080 Xtreme WATERFORCE 10G LHR                                         ,929.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5MDIiLCJuYW1lIjoiR0lHQUJZVEUgQU9SVVMgUlRYIDMwODAgWHRyZW1lIFdBVEVSRk9SQ0UgMTBHIExIUiIsImltYWdlIjoiIiwiYXNpbiI6IkIwOUNCTkhWMzEiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5Q0JOSFYzMT9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiS29nQ05NaU5PM2M5ZTBad1I2QkFqSEFYeGY3YThzc0pXaXA5WjEzTDVXU0FzVEE2S2hTQmYwbFE2NmNFJTJCUzQwNkg0MmlzbjRPMnhLVWRJWHJHcmRQQ3RmUXlnODJXZ1BybkFzT2lJWjF3c0h6clZLOUlsNTJuanNySHl3JTJGVWkyRndEbXR5bXRkM01KVXF2eDJSaSUyRjJBJTNEJTNEIiwicHJpY2UiOiI5MjkuOTkiLCJzdG9yZSI6ImFtYXpvbiIsInNlcmllcyI6IjMwODAiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzMjY4In0=
PowerColor Red Devil RX 6950 XT                                         ,1099.99                                         ,http://restockwatch.com/?page=productfeed&id=eyJzcWxpZCI6IjQxNjI5MDMiLCJuYW1lIjoiUG93ZXJDb2xvciBSZWQgRGV2aWwgUlggNjk1MCBYVCIsImltYWdlIjoiIiwiYXNpbiI6IkIwOVZZRFRWR1kiLCJsaW5rIjoiaHR0cHM6XC9cL3d3dy5hbWF6b24uY29tXC9kcFwvQjA5VllEVFZHWT9zbWlkPUFUVlBES0lLWDBERVImdGFnPWZpeGl0c2VydmljZXMtMjAmbGlua0NvZGU9b2dpJnRoPTEmcHNjPTEiLCJvZmZlcmlkIjoiMiUyRmJoRUx5RFdlbDNNOTRQSThWbTF1SDcyU0VlRmRzaFJQWFB1MkF6NzVpJTJGOEZ0RCUyRlNiNSUyRnJIOG50R0RDSHAwWE1oRlh5bkMxZmR0WjJvMHIxM2ZBNHZTV3BNakdkWVBlNlg2TTlOblZUWXFQVFoyZXBZU0xyZ1R2UGVZNmg3ZDVJbEk4RTgyTFBWRW93SlZSeSUyRkd6USUzRCUzRCIsInByaWNlIjoiMTA5OS45OSIsInN0b3JlIjoiYW1hem9uIiwic2VyaWVzIjoicng2OTUweHQiLCJjb3VudHJ5IjoidXMiLCJ0aW1lc3RhbXAiOiIxNjYwNzkzMjc0In0=
